"source","idPlot","year","volume","volGain","pRecruitment","volMort"
"TmFO","bsl_1",1993,90.7724518224133,NA,NA,NA
"TmFO","bsl_1",1994,75.1377363691074,1.32028642740563,0.312287385055129,16.9550018807115
"TmFO","bsl_1",1995,76.4190770747332,3.89703688809154,0.544607038637774,2.61569618246573
"TmFO","bsl_1",1997,84.9142919237139,5.17424563788622,0.644953217940978,0.926638213395834
"TmFO","bsl_1",1999,86.3541006013535,3.70937409845333,0.542575731786479,2.98946975963357
"TmFO","bsl_1",2001,90.6144726011982,3.23839148817174,0.577039841060014,1.10820548824936
"TmFO","bsl_1",2008,107.531450724884,4.45600886140415,0.549395373588703,2.03929770087758
"TmFO","chb_1",2001,81.1351483486507,NA,NA,NA
"TmFO","chb_1",2004,71.9805586091417,1.452648546971,0.431052037299096,4.50417846014067
"TmFO","chb_1",2007,75.9883507376677,2.40386714422103,0.497729649111188,1.06793643471238
"TmFO","chb_1",2011,78.1621651921395,1.34405956402837,0.590226136651007,0.800605950410421
"TmFO","cum_1",2002,89.8147759120652,NA,NA,NA
"TmFO","cum_1",2007,77.5293538006922,2.16803744369778,0.534403061159592,4.62512186597238
"TmFO","cum_1",2011,71.979712818307,1.21817549286359,0.505587167251826,2.60558573845987
"TmFO","eco_2",2004,111.761764086322,NA,NA,NA
"TmFO","eco_2",2005,71.220839754016,1.25681908502402,0.678696285343528,41.7977434173303
"TmFO","eco_2",2006,70.6985536496474,2.56115654957828,0.518775428429488,3.08344265394688
"TmFO","eco_2",2008,71.0240600629426,1.37124366278411,0.564740039528731,1.20849045613653
"TmFO","eco_2",2010,72.9335737264921,2.18215950466901,0.613361081822961,1.22740267289424
"TmFO","eco_2",2012,74.4533127237315,1.87391620315552,0.533769179005709,1.1140467045358
"TmFO","inp_1I",2002,24.0895676574745,NA,NA,NA
"TmFO","inp_1I",2003,12.6074896719741,0.955793627259871,0.834018917088234,12.4378716127602
"TmFO","inp_1I",2004,11.9866133761074,0.0667718984053135,0,0.687648194272037
"TmFO","inp_1I",2006,12.0144250571272,0.209893834576544,0.704953607190699,0.195987994066637
"TmFO","inp_1I",2009,11.7729421233475,0.233156331008024,0.558176304256966,0.313650642267917
"TmFO","inp_1I",2012,11.1927154999939,0.252110009574352,0.707924480314815,0.445518884025556
"TmFO","inp_1M",2002,30.0356155365613,NA,NA,NA
"TmFO","inp_1M",2003,22.936130018356,0.806174730483744,0.778884022445797,7.90566024868905
"TmFO","inp_1M",2004,22.9443475363691,0.152137308403788,1.37534606940902,0.143919790390715
"TmFO","inp_1M",2006,22.1189814318809,0.253040315403013,0.542008145859208,0.66572336764709
"TmFO","inp_1M",2009,22.8642079789385,0.660798127086888,0.60521123402683,0.41238927806769
"TmFO","inp_1M",2012,24.7552326568401,0.780366735027118,0.728792452485718,0.150025175726574
"TmFO","inp_1N",2002,22.9152486642111,NA,NA,NA
"TmFO","inp_1N",2003,16.6047626763896,0.917789536834298,0.77988219859601,7.22827552465578
"TmFO","inp_1N",2004,16.55944288729,0.0251130138514397,0,0.0704328029510655
"TmFO","inp_1N",2006,16.466749559854,0.37140391793307,0.860806783880081,0.417750581651058
"TmFO","inp_1N",2009,17.2553033310428,0.450096611772174,0.58466251596345,0.187245354709247
"TmFO","inp_1N",2012,17.9238701256715,0.599180054713176,0.787759037688461,0.376324456503599
"TmFO","inp_1T",2002,44.7773366090258,NA,NA,NA
"TmFO","inp_1T",2003,45.3563110661229,1.35254558333676,0.688411728291739,0.773571126239676
"TmFO","inp_1T",2004,45.4454462147937,0.434224683774903,0.743303542304758,0.345089535104054
"TmFO","inp_1T",2006,45.2800387481975,0.667558964641599,0.594883900303738,0.750262697939706
"TmFO","inp_1T",2009,48.0141471281907,1.53275900301979,0.619392317986608,0.62138954302205
"TmFO","inp_1T",2012,49.8991951698307,1.07589021721307,0.664110383806918,0.447540869999732
"TmFO","inp_2I",2003,37.93115051952,NA,NA,NA
"TmFO","inp_2I",2004,27.3897059982292,0.555214750012238,0.686200772378478,11.096659271303
"TmFO","inp_2I",2005,27.3390963705617,0.957884226644054,0.638907999668611,1.00849385431154
"TmFO","inp_2I",2007,28.1020424742753,1.11472265828697,0.622188481974837,0.733249606430178
"TmFO","inp_2I",2011,29.5594716533741,0.931391922035124,0.755708057000699,0.567034627260421
"TmFO","inp_2I",2013,29.7540664452003,1.22511399635002,0.644504165103944,1.1278166004369
"TmFO","inp_2M",2003,15.9084640795273,NA,NA,NA
"TmFO","inp_2M",2004,11.4952245039118,0.328107982533449,0.611129818496727,4.74134755814893
"TmFO","inp_2M",2005,11.4780506429583,0.480938852655589,0.948304286623359,0.498112713609127
"TmFO","inp_2M",2007,12.2182027438436,0.76481962208743,0.749739547565472,0.394743571644741
"TmFO","inp_2M",2011,13.5914843294584,0.475245538149882,0.72602923952002,0.131925141746201
"TmFO","inp_2M",2013,14.4600315155053,0.792545697508251,0.700127575548006,0.358272104484772
"TmFO","inp_2N",2003,23.1203235407359,NA,NA,NA
"TmFO","inp_2N",2004,18.8021762254392,0.528337494967152,1.0409589926028,4.84648481026393
"TmFO","inp_2N",2005,19.0827030483302,0.866681131078326,0.712861423100345,0.586154308187249
"TmFO","inp_2N",2007,20.6068502449235,1.06530362422887,0.729918930720487,0.303230025932258
"TmFO","inp_2N",2011,21.4948284438913,0.589852399771612,0.713849549932471,0.367857850029647
"TmFO","inp_2N",2013,22.4775324138091,1.51728637320835,0.770240076911491,1.02593438824949
"TmFO","inp_2T",2003,20.2583501817079,NA,NA,NA
"TmFO","inp_2T",2004,20.1478647550259,0.0730262149305419,2.02297766154125,0.183511641612518
"TmFO","inp_2T",2005,20.3813502224982,0.934565644953129,0.638854719140485,0.701080177480859
"TmFO","inp_2T",2007,22.3276134189055,1.59112383073587,0.806780234095876,0.617992232532215
"TmFO","inp_2T",2011,24.362721919948,0.938945883677834,0.799644669827739,0.430168758417208
"TmFO","inp_2T",2013,25.1389200220058,1.25741844316058,0.714042323710555,0.869319392131709
"TmFO","ira_1",2002,56.3762683887303,NA,NA,NA
"TmFO","ira_1",2004,51.8237679779169,2.35125034711567,0.435497101523043,4.6275005525224
"TmFO","ira_1",2007,48.4477723805829,1.5189966302805,0.584443549046298,2.64432849605849
"TmFO","ira_1",2010,48.1834721904045,1.49469487808187,0.491687167089266,1.58279494147467
"TmFO","ira_1",2015,49.2739289857535,1.14992571532063,0.644212929862031,0.931834356250839
"TmFO","ita_2B",1996,107.350337694468,NA,NA,NA
"TmFO","ita_2B",1998,79.527318107326,1.80484648052397,0.612157362657107,15.7163562740948
"TmFO","ita_2B",2001,78.9762333715518,1.83527157948275,0.567770822092958,2.01896649140747
"TmFO","ita_2B",2014,93.5154561370039,2.32521559453276,0.599189085261503,1.20681384334414
"TmFO","ita_2C",1997,80.6886168515954,NA,NA,NA
"TmFO","ita_2C",2001,67.9324732745999,0.972631124234872,0.7348108017136,4.16166701848377
"TmFO","ita_2C",2014,71.8186054433513,1.64490299806358,0.651667567769911,1.34596975431346
"TmFO","ita_2D",1998,135.014195494532,NA,NA,NA
"TmFO","ita_2D",2001,107.838798741473,2.46668101156163,0.561591604003366,11.5251465959149
"TmFO","ita_2D",2014,115.889702095646,2.24902342572188,0.532535064746972,1.62972316770854
"TmFO","jar_0",1984,115.419852769553,NA,NA,NA
"TmFO","jar_0",1986,115.3637758881,0.797642140206934,0,0.825680580933165
"TmFO","jar_0",1988,117.157009961042,1.7768325041868,0.364519177912638,0.880215467715837
"TmFO","jar_0",1990,110.094277702047,2.08152761877716,0.635888284875338,5.61289374827492
"TmFO","jar_0",1994,113.304630750668,1.93033677070578,0.581683876835202,1.12774850855051
"TmFO","jar_0",1996,114.382703848008,2.12605140564182,0.517437838165887,1.58701485697197
"TmFO","jar_0",2004,107.507863822863,1.47662348936897,0.587065512782511,2.335978492512
"TmFO","jar_0",2011,96.8143141412712,1.67761858752973,0.466769528086894,3.2052685420429
"TmFO","jar_1",1984,122.684982379888,NA,NA,NA
"TmFO","jar_1",1986,91.3463496669894,2.05867563499608,0.635894643295197,17.7279919914455
"TmFO","jar_1",1988,92.2725245399673,2.3550827641573,0.525681005433867,1.89199532766833
"TmFO","jar_1",1990,90.4135134665147,2.06066228375453,0.434209180220436,2.99016782048085
"TmFO","jar_1",1994,95.7038867935195,2.06588764648468,0.489341638748116,0.743294314733491
"TmFO","jar_1",1996,96.6573863901629,1.71978608587279,0.383428397544514,1.24303628755107
"TmFO","jar_1",2004,98.8950209190973,1.78185163813884,0.512562260668606,1.50214732202205
"TmFO","jar_1",2011,106.029424933103,2.23002760248563,0.612031872529609,1.21082702905621
"TmFO","jar_3",1984,115.047542963797,NA,NA,NA
"TmFO","jar_3",1986,87.9927410709225,1.55064469535036,0.491148753456655,15.0780456417878
"TmFO","jar_3",1988,88.7928648200604,2.01145363690081,0.462393980867151,1.61139176233186
"TmFO","jar_3",1990,86.7667830168446,2.03040351174166,0.399242010049527,3.04344441334958
"TmFO","jar_3",1994,90.5805090995452,1.90801239959129,0.492303180397702,0.954580878916146
"TmFO","jar_3",1996,85.4890680261366,1.55178868359234,0.356747758218989,4.09750922029663
"TmFO","jar_3",2004,83.7641430202586,1.71700323734661,0.585989493145041,1.93261886308137
"TmFO","jar_3",2011,86.4946408021762,1.81167814124605,0.596101651790835,1.42160702954353
"TmFO","lch_1I",2001,56.2911914291199,NA,NA,NA
"TmFO","lch_1I",2002,41.6152532352101,1.0327543911122,0.693925051913716,15.7086925850219
"TmFO","lch_1I",2003,41.9719872699143,1.47817196120489,0.793539769404963,1.12143792650071
"TmFO","lch_1I",2005,42.6999039503596,1.18000241619005,0.752060657022372,0.816044075967382
"TmFO","lch_1I",2007,44.8016889181601,1.78988017226885,0.682526943607155,0.738987688368641
"TmFO","lch_1I",2009,47.1720023985792,1.54059310996901,0.640033176466365,0.355436369759459
"TmFO","lch_1M",2001,57.9174241712088,NA,NA,NA
"TmFO","lch_1M",2002,49.7104875636182,2.01159385702917,0.798086972328716,10.2185304646198
"TmFO","lch_1M",2003,50.4132420292269,1.54649487592535,0.736102670356186,0.843740410316648
"TmFO","lch_1M",2005,48.4834358987245,0.895063825295675,0.550782841797584,1.85996689054689
"TmFO","lch_1M",2007,49.4455837391296,1.72932560801455,0.567987525826454,1.24825168781196
"TmFO","lch_1M",2009,47.3761586385622,1.27079028170622,0.496050510708612,2.30550283198992
"TmFO","lch_1N",2001,39.7081791858671,NA,NA,NA
"TmFO","lch_1N",2002,34.4716525093724,1.57347417896275,0.74703055559311,6.81000085545745
"TmFO","lch_1N",2003,35.097757750768,1.57424578550183,0.83010122718845,0.948140544106201
"TmFO","lch_1N",2005,35.1854470090317,0.805057610866688,0.467977035510997,0.76121298173483
"TmFO","lch_1N",2007,35.9696616536013,1.27060620271104,0.548017288330489,0.878498880426242
"TmFO","lch_1N",2009,36.8145304716742,1.55938792332101,0.582895138505136,1.13695351428459
"TmFO","lch_1T",2001,47.5035651615039,NA,NA,NA
"TmFO","lch_1T",2002,46.7786088623633,0.993233297301243,0.54190917639746,1.71818959644189
"TmFO","lch_1T",2003,46.9405613741971,1.00854695400439,0.655557656806013,0.846594442170571
"TmFO","lch_1T",2005,43.7392683446782,1.18069601102463,0.613535050896917,2.7813425257841
"TmFO","lch_1T",2007,43.1443306095411,0.881946108898827,0.346985667920682,1.17941497646735
"TmFO","lch_1T",2009,43.1733395477907,1.49191686929598,0.548483376061421,1.47741240017117
"TmFO","lch_2I",2000,62.0825578963169,NA,NA,NA
"TmFO","lch_2I",2001,42.9714648422737,1.75240059426708,0.709648053184367,20.8634936483103
"TmFO","lch_2I",2002,43.9141473559447,1.61947074881383,0.650456070077249,0.67678823514284
"TmFO","lch_2I",2004,43.7888979436757,1.23902858951401,0.654118451370012,1.30165329564853
"TmFO","lch_2I",2006,45.192209630751,1.33237383399295,0.519394976377892,0.630717990455257
"TmFO","lch_2I",2009,48.7397498068656,1.65711270665685,0.637743131659772,0.474599314618667
"TmFO","lch_2I",2010,48.3949116756812,1.83380974110142,0.583944661752904,2.17864787228586
"TmFO","lch_2M",2000,61.044572135361,NA,NA,NA
"TmFO","lch_2M",2001,47.0123193343432,0.91964099790332,0.706336420056719,14.9518937989211
"TmFO","lch_2M",2002,48.0667236495184,1.52793292206048,0.631121840716604,0.473528606885306
"TmFO","lch_2M",2004,49.0476596787996,1.49396041216356,0.673981355662482,1.00349239752295
"TmFO","lch_2M",2006,45.5613118984263,1.19727271688018,0.544089533946063,2.94044660706688
"TmFO","lch_2M",2009,46.8849577948833,1.51871940848644,0.496648885673841,1.07750410966744
"TmFO","lch_2M",2010,45.5381397573388,1.1744620466203,0.421117630621178,2.52128008416477
"TmFO","lch_2N",2000,68.4179664168571,NA,NA,NA
"TmFO","lch_2N",2001,49.645045371576,1.25285433096376,0.754404707836809,20.0257753762449
"TmFO","lch_2N",2002,49.6007346535963,1.07978563500119,0.53465550108144,1.12409635298087
"TmFO","lch_2N",2004,50.4776622333192,1.34389022064737,0.596737139035077,0.905426430785943
"TmFO","lch_2N",2006,49.6079121732637,1.16452088718032,0.626565105192955,1.59939591720809
"TmFO","lch_2N",2009,51.6268393909717,1.60261454923702,0.551431456775927,0.929638810000994
"TmFO","lch_2N",2010,53.7068525149832,2.81409743337627,0.620697971557055,0.734084309364802
"TmFO","lch_2T",2000,54.6510892511338,NA,NA,NA
"TmFO","lch_2T",2001,55.1230342072307,1.13645521897396,0.627321057741747,0.664510262877107
"TmFO","lch_2T",2002,55.5557848799471,1.12068473347852,0.689136055088385,0.687934060762135
"TmFO","lch_2T",2004,55.5122789196372,1.08442676174429,0.615402749457396,1.10617974189923
"TmFO","lch_2T",2006,53.2504029706424,1.75802311816516,0.650825732071983,2.88896109266255
"TmFO","lch_2T",2009,51.7936859904457,1.70773026520557,0.606503539674301,2.19330259193779
"TmFO","lch_2T",2010,51.7505629421088,1.74131099475618,0.516915572414651,1.78443404309316
"TmFO","lch_3I",2001,70.5297631582965,NA,NA,NA
"TmFO","lch_3I",2002,52.1453471029301,1.70891160574922,0.838069021008832,20.0933276611155
"TmFO","lch_3I",2003,51.4688629911406,1.5154898724898,0.610572058459525,2.1919739842793
"TmFO","lch_3I",2005,52.0252336615387,1.6022066531249,0.630452979613026,1.32402131792585
"TmFO","lch_3I",2007,54.4036339054774,1.9924329683917,0.596415886992175,0.803232846422354
"TmFO","lch_3I",2009,57.3969009429192,1.83907904087277,0.484254223554722,0.342445522151867
"TmFO","lch_3I",2011,57.9117734499605,1.3309147826911,0.370279478832991,1.07347852917044
"TmFO","lch_3M",2001,58.1174517148301,NA,NA,NA
"TmFO","lch_3M",2002,45.3812359907183,1.08339258214806,0.628138300323442,13.8196083062598
"TmFO","lch_3M",2003,45.5526567219961,1.53663125949428,0.621473316506527,1.36521052821656
"TmFO","lch_3M",2005,46.0061092093403,1.3401804494096,0.461198363004128,1.11345420573749
"TmFO","lch_3M",2007,46.3926773271503,1.62433652457716,0.550195661458428,1.43105246567216
"TmFO","lch_3M",2009,49.8529577506032,2.40325913456206,0.59747980420673,0.673118922835612
"TmFO","lch_3M",2011,51.9006553783945,2.0886487307024,0.596249688190387,1.06479991680676
"TmFO","lch_3N",2001,73.2906005060626,NA,NA,NA
"TmFO","lch_3N",2002,59.1986453864245,1.67108224788823,0.809464695223906,15.7630373675263
"TmFO","lch_3N",2003,58.8816297928523,1.05086014685283,0.451757624072739,1.36787574042504
"TmFO","lch_3N",2005,58.1214963758059,1.35782568478935,0.619107286863602,1.73789239331253
"TmFO","lch_3N",2007,57.9837944085865,1.32274630111718,0.508373369217257,1.39159728472692
"TmFO","lch_3N",2009,60.3598410155115,1.69346963526639,0.450095086590122,0.505446331803872
"TmFO","lch_3N",2011,61.8543853312704,1.81889152105119,0.446279782996811,1.07161936317175
"TmFO","lch_3T",2001,81.6659975839054,NA,NA,NA
"TmFO","lch_3T",2002,84.0544140391798,3.20788128716216,0.810378465984861,0.819464831887781
"TmFO","lch_3T",2003,84.0180638841194,1.30904622944423,0.637185916717764,1.34539638450458
"TmFO","lch_3T",2005,82.779857286233,1.50777691267437,0.507425536093288,2.12688021161758
"TmFO","lch_3T",2007,83.4391235561352,1.7153884894283,0.492221172806871,1.38575535447719
"TmFO","lch_3T",2009,84.1401876849123,1.66346574251459,0.421323215428117,1.31293367812608
"TmFO","lch_3T",2011,82.5131937758377,1.8805563103028,0.386112532514546,2.69405326484005
"TmFO","pet_1",2003,106.345921237467,NA,NA,NA
"TmFO","pet_1",2004,94.8394990681952,2.51751662307032,0.469429067289588,14.0239387923426
"TmFO","pet_1",2008,97.0224370153614,1.98176443112306,0.348166615161516,1.43602994433152
"TmFO","pet_1",2011,98.8177913763885,2.15584348708756,0.443708160326316,1.55739203341187
"TmFO","prc_1",1984,87.4608612548603,NA,NA,NA
"TmFO","prc_1",1985,87.5774370970058,1.26808226224133,0.521693613638527,1.15150642009582
"TmFO","prc_1",1986,87.52916641688,0.297104606251776,0,0.345375286377558
"TmFO","prc_1",1987,86.1619730215671,0.956951205876035,0.360912117835084,2.32414460118889
"TmFO","prc_1",1988,79.7860328192489,1.38222599282397,0.714447617521779,7.75816619514226
"TmFO","prc_1",1989,80.7300265676501,1.30939143327829,0.767170839076234,0.365397684877007
"TmFO","prc_1",1990,81.1102201376059,1.0299141886633,0.321167736623869,0.649720618707502
"TmFO","prc_1",1991,81.8241083978861,1.79847640403726,0.731677376347989,1.08458814375704
"TmFO","prc_1",1992,83.542601396215,2.1590328391087,0.616204492860006,0.440539840779889
"TmFO","prc_1",1993,83.6472003905358,2.61457053547949,0.763796917007584,2.50997154115864
"TmFO","prc_1",1994,84.4075602835501,1.11566676057438,0.590814086663684,0.355306867560094
"TmFO","prc_1",1995,85.5110026983392,1.10344241478914,0.304141254054068,0
"TmFO","prc_1",1997,87.4003400059925,1.41154246335639,0.470381876901614,0.466873809529739
"TmFO","prc_1",1999,84.215665335739,0.916171759108021,0.359731475903343,2.50850909423478
"TmFO","prc_1",2001,83.6908923873929,2.30692006240371,0.723843377985804,2.56930653657677
"TmFO","prc_1",2003,87.383230578257,3.24573181868974,0.770680068567741,1.3995627232577
"TmFO","prc_1",2005,88.3198433938143,1.60506057459921,0.418946019019453,1.13675416682055
"TmFO","prc_1",2007,86.5373225318403,1.62452369113211,0.614587171225227,2.51578412211913
"TmFO","prc_1",2009,85.8129483783643,1.85652610795158,0.632814058737302,2.21871318468954
"TmFO","prc_1",2011,88.3250968094893,1.47918015222443,0.563950027985705,0.223105936661927
"TmFO","prc_1",2013,89.2407655036895,1.37257941373928,0.498115886721992,0.914745066639187
"TmFO","prc_1",2014,90.4764768191584,1.23571131546892,0.271586377505224,0
"TmFO","prc_1",2015,89.4144959947803,1.62918159815559,0.410516518982129,2.69116242253373
"TmFO","prc_10",1984,121.759166963741,NA,NA,NA
"TmFO","prc_10",1985,123.13620653754,1.37703957379949,0.71539649737284,0
"TmFO","prc_10",1986,124.135078424521,1.34919309565867,0.731939757642811,0.35032120867856
"TmFO","prc_10",1987,76.0684738718169,0.557149048651915,0.593692495195221,48.6237536013555
"TmFO","prc_10",1988,34.0796911026454,0.468671808534793,0.705771507622573,42.4574545777063
"TmFO","prc_10",1989,24.5387074667399,0.794283721495852,0.826849198574937,10.3352673574014
"TmFO","prc_10",1990,19.7506131816662,1.59663171622588,0.84392920079588,6.38472600129957
"TmFO","prc_10",1991,19.917057851845,1.49495446525163,0.902972223540042,1.32850979507279
"TmFO","prc_10",1992,18.4928068131954,0.623510706750204,0.530504456954445,2.04776174539977
"TmFO","prc_10",1993,17.8978232044121,1.23561665867794,0.824696226459954,1.8306002674613
"TmFO","prc_10",1994,17.3078350791973,0.317994721657023,0,0.907982846871846
"TmFO","prc_10",1995,18.8889842253796,1.95938515634316,0.855213202047487,0.37823601016078
"TmFO","prc_10",1997,20.6875758450028,0.899295809811562,0.760006171963884,0
"TmFO","prc_10",1999,21.0523404478817,0.626810482750315,0.537365675646699,0.444428181310866
"TmFO","prc_10",2001,22.9814888490293,1.40785942428151,0.845758875442768,0.44328522370767
"TmFO","prc_10",2003,23.7077598543865,0.530936682583767,0.641410209456474,0.167801179905209
"TmFO","prc_10",2005,25.8725329939986,1.30549250646798,0.678059463692744,0.223105936661927
"TmFO","prc_10",2007,26.6248770783829,0.557602052465829,0.652263114991594,0.181430010273655
"TmFO","prc_10",2009,28.0467215643366,1.09100217342202,0.645184153310701,0.380079930445158
"TmFO","prc_10",2011,31.7883494126213,1.87081392414232,0.735338348099319,0
"TmFO","prc_10",2013,33.9974799590299,1.10456527320433,0.605510377359839,0
"TmFO","prc_10",2015,37.80982203912,2.18709376644687,0.77279727228353,0.280922726401862
"TmFO","prc_11",1984,75.6421759756578,NA,NA,NA
"TmFO","prc_11",1985,76.589567396853,0.947391421195221,0.70341272249861,0
"TmFO","prc_11",1986,75.9304380275721,0.253958780154604,0,0.91308814943548
"TmFO","prc_11",1987,76.0271952352675,0.47240552254313,0,0.37564831484774
"TmFO","prc_11",1988,76.4562035735855,1.21635188122816,0.54784933454238,0.78734354291013
"TmFO","prc_11",1989,76.9364196587817,1.36907244781786,0.733655905223898,0.888856362621731
"TmFO","prc_11",1990,75.8930708975973,0.792757908597929,0.423335240393835,1.8361066697823
"TmFO","prc_11",1991,74.6544372266619,0.320817756937473,0,1.55945142787289
"TmFO","prc_11",1992,76.7017519716099,2.04731474494797,0.645089896025217,0
"TmFO","prc_11",1993,77.3967182559664,0.694966284356553,0.489907259494473,0
"TmFO","prc_11",1994,75.9190655305078,0.388256228979569,0,1.86590895443819
"TmFO","prc_11",1995,76.0202556026606,0.801921896742176,0.41247808575072,0.700731824589316
"TmFO","prc_11",1997,78.8876426764966,2.29209970811309,0.809919002160429,0.858406171195124
"TmFO","prc_11",1999,79.0294130267814,0.717570784494138,0.462657345754734,0.646685609351738
"TmFO","prc_11",2001,80.0963085609966,2.58585731748617,0.779283224425675,2.05240955037856
"TmFO","prc_11",2003,78.8552964034108,1.20899936341838,0.563269487091153,1.82950544221126
"TmFO","prc_11",2005,78.2232910484289,1.10191263295408,0.454659370361928,1.41791531044506
"TmFO","prc_11",2007,77.2885362837865,0.697863102926086,0.472264284646952,1.16524048524728
"TmFO","prc_11",2009,78.5450431633091,1.0265199807625,0.642122560225434,0.398266541001207
"TmFO","prc_11",2011,79.6253403515262,1.57010719594226,0.633558014733654,1.02995860183367
"TmFO","prc_11",2013,78.6358021582339,1.23559514810286,0.676121708077171,1.73036424474904
"TmFO","prc_11",2014,79.4601030412754,1.46003221973792,0.684615999913056,0.63573133669642
"TmFO","prc_11",2015,80.7256763483306,1.26557330705515,0.528460860177917,0
"TmFO","prc_12",1984,120.718518815343,NA,NA,NA
"TmFO","prc_12",1985,119.105377887346,1.68833681005071,0.793698530917585,3.3014777380471
"TmFO","prc_12",1986,117.356656656259,0.431447412368976,0,2.18016864345652
"TmFO","prc_12",1987,72.7031472289104,0.589459080910288,0.573459228166886,45.2429685082585
"TmFO","prc_12",1988,27.1121888737206,0.846445003063181,0.807500848284268,46.437403358253
"TmFO","prc_12",1989,19.19640825045,0.856203907912628,0.792520484229956,8.77198453118324
"TmFO","prc_12",1990,17.0409770453625,0.824303095780354,0.811335311677106,2.9797343008678
"TmFO","prc_12",1991,14.6039847834154,0.475532350281017,0.715974481250276,2.91252461222817
"TmFO","prc_12",1992,15.7822390073127,1.54365190877433,0.874460571659942,0.365397684877007
"TmFO","prc_12",1993,15.3820083020171,0.488625657326101,0.676950143592327,0.888856362621731
"TmFO","prc_12",1994,16.2370583158202,0.855050013803087,0.785035057439995,0
